url,title,address,region,contact_person,telephone,mobile,fax,price_purchase,estimated_monthly_rate,rooms,living_area_m2,furnishing,flat_type,floor,floor_total,bedrooms,commission_buyer_rate,maintenance_cost,construction_year,object_state,heating_type,energy_efficiency_class,location,other_information
https://www.immobilienscout24.de/expose/119193477#/,Sehr gepflegte 2 Zimmer ETW mit Loggia in beliebter Wohnlage von Stein,,"90547 Stein, Fürth (Kreis)",,['0175 6308717'],['0175 6308717'],[], 199.000 € ,, 2 , 59 m² ,['Vermietet'], Etagenwohnung ,0,0, 2 ,"4,64% inkl. gültiger MwSt. vom notariell beurkundeten Kaufpreis",,1964, Gepflegt , Zentralheizung , F ,"Diese schöne Wohnung liegt sehr zentral, in gesuchter Wohnlage von Stein! Unweit des Zentrums und des Forum-Stein (fußläufig in 5 Minuten zu erreichen), finden Sie dort alles, was Sie zum täglichen Leben benötigen. Geschäfte, Banken, Ärzte, Apotheken, Schulen befinden sind in auch in direkter Nähe. Es besteht eine sehr gute Infrastruktur  sowie eine hervorragende Anbindung an den Großraum Nürnberg-Fürth. Die Busverbindung nach Nürnberg und zur U-Bahn-Linie U2 ist in wenigen Minuten bequem erreichbar.Für Ihre Erholung und Ihren Freizeitspaß ist ebenfalls gesorgt. Das Kur-und Freizeitbad „Kristall Palm Beach“ ist direkt vor Ort und auch das Rednitztal mit seinen Grünanlagen ist nur wenige Minuten zu Fuß entfernt. Überregional ist Stein durch den Schreibgerätehersteller Faber-Castell mit seinem wunderschönen Faberschloss und den umgebenen Parkanlagen bekannt.

Stein, eine Stadt mit Herz und Lebensqualität! Nähere Informationen finden Sie unter www.stadt-stein.de","Ausstattung:
- Tageslichtbad (saniert ca.im Jahr 2000)
- Kunststofffenster neu im Jahr 2006
- Böden: Fliesen, Laminat, Teppich, PVC
- Innentüren: Holzfurniert
- Decken: Gestrichen
- Loggia mit Sonnenschutz
- Großer Keller ca. 12 m²
- Kabelanschluss
- Fahrrad- und Waschkeller (Gemeinschaftseigentum)
- Wäschetrockenplatz im Dachgeschoss und im Grünbereich der Anlage
- Neue Gas-Zentralheizung 2017
- Hausmeister- und Winterdienst
- Seit 01.06.2008 vermietet
- Hausgeld 215,00 €/Monat"
https://www.immobilienscout24.de/expose/118808351#/,3-Zimmer Wohnung in Veitsbronn mit Blick ins Grüne,,"90587 Veitsbronn, Fürth (Kreis)",,[],['0171 3131660'],[], 185.000 € ,, 3 , 68 m² ,[], Dachgeschoss ,0,0,,"4,64% des Kaufpreises inkl. MwSt.",,1970,, Öl-Heizung ,,"Veitsbronn ist eine kleine Gemeinde mit knapp 6.500 Einwohnern im mittelfränkischen Landkreis Fürth. Besonders geschätzt werden die kurzen Wege zu Geschäften, Schulen, Kindergärten und Ärzten. Das Veitsbad, das Sportzentrum, die Volkshochschule, der Jugendtreff, Spielplätze und zahlreiche Vereine bieten unterschiedliche Freizeitaktivitäten an. 
Zu den benachbarten Großstädten (Erlangen, Nürnberg) gibt es gute Zugverbindungen. 
Die Autobahnen (A3, A73 und A6) sind schnell erreichbar. ",
https://www.immobilienscout24.de/expose/118685873#/,* 2 Zimmer Wohnung in ökologischer mediterraner Anlage in Cadolzburg *,,"90556 Cadolzburg, Fürth (Kreis)",,[],['0176 66833174'],['09180 180136'], 148.000 € ,, 2 , 55 m² ,"['Keller', 'Vermietet']", Erdgeschosswohnung ,0,0, 1 ,"4,76% vom Kaufpreis (inkl. MwSt.)", 129 € ,1992, Modernisiert , Zentralheizung ,,"Alle öffentlichen Einrichtungen sowie öffentliche Verkehrsmittel sind auch zu Fuß bequem erreichbar.
",
https://www.immobilienscout24.de/expose/118336213#/,"*** 2 ZIMMER WOHNUNG MIT EBK, BALKON UND STELLPLATZ***",,"90522 Oberasbach, Fürth (Kreis)",,['09856 9219990'],[],['0322 22497331'], 162.000 € ,, 2 , 58 m² ,['Balkon/ Terrasse'], Etagenwohnung ,0,0, 1 ,"3,48% inkl.16% Mwst.", 208 € ,1969, Gepflegt , Zentralheizung , F ,,"Alle Daten und Angaben sind ohne Gewähr und beziehen sich auf die uns 
vorliegenden Pläne, uns übergebene Unterlagen und Skizzen sowie Aussagen 
Dritter. Für die Richtigkeit, Vollständigkeit und Aktualität 
unserer Angaben können wir keine Haftung übernehmen."
https://www.immobilienscout24.de/expose/118014143#/,Exklusiv und Einmalig! 3-Zimmer Wohnung mit großer Loggia!,,"91452 Wilhermsdorf, Fürth (Kreis)",,['09161 3095'],['0172 7987078'],[], 317.000 € ,, 3 , 81 m² ,"['Personenaufzug', 'Balkon/ Terrasse', 'Gäste-WC', 'Stufenloser Zugang', 'Provisionsfrei']",,0,0,,Nein,,,,,,,"Entstanden ist eine 3-Zimmer-Wohnung der Extra-Klasse mit 81 m² (einmalig im gesamten Wohnkomplex!):  

- eigenem Hauswirtschaftsbereich für Waschmaschine und Trockner inkl. separatem Zugang vom Laubengang
- Schlafzimmer mit Ankleideraum inkl. Fenster
- Abstellraum mit 2 m²
- Raum zur besonderem Verwendung, z. B. als Arbeits- und/oder Gastzimmer
- Loggia mit über 17 m² Nutzfläche und Ausrichtung nach Süden zum begrünten Innenhof!
- Bodentiefe Fenster mit Elektro-Rollos
- Offener Garagenstellplatz 
- KfW 55

Bezugsfertigkeit:
Geplant Oktober 2020 und
zugesichert Dezember 2020."
https://www.immobilienscout24.de/expose/117788328#/,** Altersgerecht WOHNEN an der Bibert ** 3 Zimmer ** Balkon ** Tiefgarage ** ruhig & gepflegt **,,"90513 Zirndorf, Fürth (Kreis)",,['0911 2169635'],['0178 3576588'],[], 284.350 € ,, 3 , 72 m² ,"['Personenaufzug', 'Balkon/ Terrasse', 'Einbauküche', 'Keller', 'Stufenloser Zugang']", Etagenwohnung ,0,0, 2 ,13520, 210 € ,2001, Gepflegt , Zentralheizung , C ,"Ländliches Idyll - und doch inmitten der Metropolregion Nürnberg!

Im Westen von Nürnberg grenzt das schöne Städtchen Zirndorf an. Die Lage vereint alle Vorzüge des Stadtlebens und Natur. Viele weite Flächen um diesen kleinen Stadtteil laden Sie ein zu Spaziergängen und Unternehmungen mit dem Rad, für Ihren vierbeinigen Freund gibt es ein El Dorado an Auslaufmöglichkeiten. 

Direkt an Ihrer Wohnung können Sie wunderbar spazieren gehen, denn die Bibertinsel bietet als Naturdenkmal mit ihrer Lage zwischen der Bibert und dem Mühlbach, dem reichen Baumbestand und dem neuen naturnahen Weiher, ein einzigartiges Naturensemble. Daneben bieten die installierten Erlebnisstationen den spielerischen Zugang zu physikalischen Phänomenen. Ein großes Augenmerk wurde auch auf die Schonung der natürlichen Flächen und die Verhinderung missbräuchlicher Nutzung des Gebietes gelegt. Hier ist ein Lebensraum für Natur und Mensch zwischen der Bibert und dem Mühlbach entstanden.
Die Umgestaltung eines Teils des östlichen ehemaligen Fischweihers in einen Naturweiher mit unterschiedlichen Wassertiefen bietet neuen Lebensraum für eine Vielzahl von Tieren und Pflanzen.
Die Bibertinsel in unmittelbarer Nähe zur Innenstadt ist eine echte OASE im Herzen Zirndorfs.

Die Weiheranlage und der Mühlbach mit Wehr stellen daneben auch ein anschauliches Beispiel der Nutzung der natürlichen Ressource Wasser dar. Dieses vielfältige Potential bietet kein anderes Areal in Zirndorf!

Alle Geschäfte des täglichen Bedarfs sind in Laufnähe vorhanden. Im Einzugsgebiet sind ca. 60 Vereine, 
Verbände und sonstige Organisationen registriert, die viele interessante Aktivitäten anbieten.

Und einen zusätzlichen hohen Freizeitwert bietet das moderne Frei- / Hallenbad mit 50- bzw. 25 Meterbecken und einen tollen Wellnessbereich mit mehreren Saunen und stündlichen Aufgüssen im Bibert Bad, und das fußläufig in nur 400 m entfernt.

Im Winter bietet das Bibert Bad noch eine Eislauffläche im Außenbereich

Die Stadtmitten von Nürnberg/ Fürth sind in ca. 10 Autominuten erreichbar und bieten zahlreiche und vielfältigste Angebote einer Großstadt. Wenn Sie einmal auf das Auto verzichten möchten, so gibt es eine Busverbindung in die Zentren.

Über die 5 Minuten entfernete  Südwest- Tagende, gelangt man einfach nach Nürnberg, Erlangen, oder auf die Bundesautobahnen in Richtung Berlin, Würzburg, München und Frankfurt.","DIE Aufteilung/ DIE Technik:

Gesamtwohnfläche: ca. 72,00 qm:
- 28,12 m2 Wohnzimmer mit Essbereich
- 12,17 m2 Schlafzimmer 
- 13,13 m2 Gästezimmer
- 06,16 m2 Küche mit Einbauten
- 04,36 m2 Bad
- 06,16 m2 Diele und Eingangsbereich
- 00,34 m2 Abstellraum
- 06,24 Balkon (50% in Wohnfläche)

- Einbauküche mit Spülmaschine inkusive
- Einbauschränke im Bad inklusive
- Einbaugarderobe inklusive
- SÜD/-OST Balkon mit Blick auf die Bibert
- Rollos in allen Zimmern
- Raumthermostat für die Fußbodenheizung
- ""Schwellen"" freier Boden
- Innentüren ""edleholzfundiert""
- Schallschutz gedämmte Wohnung
- Extra Wasch-und Trockenraum im Keller
- Extra ""Remise"" / Abstellraum für Gehwagen
  oder Sonstiges

Rücklagen sind ausreichend vorhanden!"
https://www.immobilienscout24.de/expose/117097209#/,Kapitalanlage oder Eigenbezug ? Gemütliche Dachgeschoss - Wohnung in idyllischer Lage ...,,"90574 Roßtal, Fürth (Kreis)",,['0911 777711'],[],['0911 777704'], 129.900 € ,, 2 , 45 m² ,['Keller'], Etagenwohnung ,0,0,,"4,64 % inkl. ges. MwSt. aus dem Kaufpreis",,1992,, Zentralheizung ,,"im Landkreis Fürth - 
in Roßtal -
sehr idyllisch - am Hang - 
zentral und ruhig - Nähe Rathaus - 

ca. 5 Gehminuten zum Bahnhof Roßtal - Wegbrücke
ca. 15 Autominuten nach Nürnberg oder Fürth

Ein Domizil mit guter Rundumversorgung und dem Vorteil der kurzen Wege -
hier finden Sie alles, was Sie brauchen in unmittelbarer Nähe ...","im Landkreis Fürth - 
in Roßtal -
sehr idyllisch - am Hang - 
zentral und ruhig - Nähe Rathaus - 

ca. 5 Gehminuten zum Bahnhof Roßtal - Wegbrücke
ca. 15 Autominuten nach Nürnberg oder Fürth

Ein Domizil mit guter Rundumversorgung und dem Vorteil der kurzen Wege -
hier finden Sie alles, was Sie brauchen in unmittelbarer Nähe ..."
https://www.immobilienscout24.de/expose/116809783#/,"1 1/2 Zimmer Wohnung, Stellplatz, Gartenanteil, vermietet"," Willibaldstraße 21,","90613 Großhabersdorf, Fürth (Kreis)",,[],[],[], 149.000 € ,," 1,5 ", 52 m² ,"['Balkon/ Terrasse', 'Garten/ -mitbenutzung', 'Einbauküche', 'Keller', 'Vermietet']", Terrassenwohnung ,0,2, 1 ,"4,64%", 177 € ,1995, Neuwertig , Zentralheizung ,,"Großhabersdorf liegt an der Staatsstraße 2245 zwischen Fürth und Ansbach (ca. 15 Km).
Busverbindungen nach Nürnberg, Fürth und Roßtal.
Alle Geschäfte des täglichen Bedarfs wie Metzgerei, Bäckerei, Getränkemarkt, Supermarkt und Drogeriemarkt, ferner
zwei praktische Ärzte, Zahnarzt, Tierarzt sowie eine Apotheke
sind in der näheren Umgebung.
Ebenso zwei Kindergärten, eine Grundschule,
verschieden Vereine und Restaurants.
Gymnasium (ca. 10 Km) mit Bus erreichbar
nächste BAB (ca. 10 Km)
Gewerbegebiet Großhabersdorf ca. 1 KM","- Stellplatz vor der Haustür inclusive
- ISO Fenster 2-fach verglast 
- Terrasse teilüberdacht mit Gartenzugang
- Gartenanteil
- Nutzkeller
- Wasch- und Trockenkeller"
https://www.immobilienscout24.de/expose/118736838#/,"3-Zimmer Terrassenwohnung in Wendelstein, bestens gepflegt, 79 qm, mit Carport.",,"90530 Wendelstein, Roth (Kreis)",,['09128 925815'],['01512 2335977'],[], 279.000 € ,, 3 , 79 m² ,"['Balkon/ Terrasse', 'Garten/ -mitbenutzung', 'Keller', 'Vermietet']", Terrassenwohnung ,0,3, 2 ,"4,99%", 242 € ,1992, Modernisiert , Gas-Heizung ,,"Wendelstein liegt zentral im direkten Einzugsgebiet des Großraums Nürnberg/Fürth/Schwabach. Am bequemsten erreichen Sie den Ort von Nürnberg kommend mit der U 1 Richtung Langwasser-Mitte und weiter mit der Buslinie 602 oder 602/603.
Am Ort finden Sie eine moderne Grund- und Hauptschule, ein neu errichtetes Gymnasium, eine Waldorfschule, 3 Kindergärten (teilweise mit Hort), gute Einkaufsmöglichkeiten in einer Vielzahl von Geschäften und Märkten, eine vorbildliche medizinische Versorgung durch zahlreiche Allgemein-, Zahn- und Fachärzte, Apotheken, eine Bank und Sparkasse sowie - ganz wichtig - eine regelmäßige Busanbindung nach N.-Langwasser (U-Bahn, Frankenzentrum).
Mehrere Sport- und Kulturvereine sowie eine Volkshochschule bieten Alt und Jung ein reichhaltiges Programm. Das ""grüne"" Umland lädt Sie zu ausgedehnten Spaziergängen und Radtouren ein. Nur 5-Gehminuten zum Ludwigskanal.","- Terrassenwohnung und Gartennutzung,
- zwei Schlafzimmer, 
- ein Badezimmer mit Fenster,
- Kellerraum,
- Trockenraum,
- Fahrradraum,
- Carport,
- Hausmeister-Service."
https://www.immobilienscout24.de/expose/121896579#/,REDUZIERTE MAKLERGEBÜHR! Gut vermietete 4er-WG-Wohnung im Herzen der Fürther Südstadt!,,"90763 Fürth, Nördliche Südstadt",,['09127 8938'],[],[], 300.000 € ,, 4 , 102 m² ,"['Einbauküche', 'Keller']", Etagenwohnung ,1,5, 4 ,"4,06% des Kaufpreises inkl. MwSt.", 200 € ,1900,, Etagenheizung ,,"Das Objekt befindet sich im Fürther Süden, in absoluter ruhiger Wohnlage, ganz nahe am Wiesengrund. 

In wenigen Minuten erreichen zu  Fuß Supermarkt, verschiedene Einkaufsmöglichkeiten, Dienstleister und Gastronomie. Schulen und Kindergärten befinden sich ebenfalls in der Nähe.

Für einen schönen Spaziergang in die Innenstadt oder zum Bahnhof benötigen Sie ca. 8 Minuten zu Fuß, oder Sie nutzen das öffentliche Busnetz. Eine Haltestelle befindet sich direkt in der Straße.

Die gute Verkehrsanbindung zeichnet die Lage des Objektes besonders aus. In wenigen Minuten erreichen Sie die Süd-West-Tagente oder den Frankenschnellweg mit Anbindung zu den Autobahnen. Das öffentliche Verkehrsnetz mit Bus, Deutsche Bahn sowie U-Bahn ist hervorragend. Durch die Nähe und gute Verkehrsanbindung an Nürnberg und Erlangen ist der Standort auch für Pendler zu diesen Nachbarstädten ideal. 

Die Nähe zur Rednitz und des Wiesengrunds lädt zu schönen Spaziergängen ein. Der Südstadtpark liegt ebenfalls in der nahen Umgebung. 

Für die weitere Freizeitgestaltung bietet die Stadt Fürth ein abwechslungsreiches Programm an unterschiedlichsten sportlichen und kulturellen Veranstaltungen.","Ein Hausmeisterservice pflegt das Anwesen professionell innen und außen. Selbstverständlich gehört auch der Winterdienst dazu.

Helle Zimmer
Gute Raumaufteilung
Badezimmer mit Wanne, Waschbecken und Fenster
WC mit Fenster
Eigenes Keller- und Dachbodenabteil
Gas-Etagenheizung
Hausmeisterservice"
https://www.immobilienscout24.de/expose/120859691#/,3-Zimmer-Dachgeschosswohnung im Herzen von Bad Windsheim,,"91438 Bad Windsheim, Neustadt an der Aisch-Bad Windsheim (Kreis)",,['0911 52882578'],['0151 14642792'],['0911 52859403'], 69.000 € ,, 3 , 47 m² ,['Keller'], Dachgeschoss ,2,0, 2 ,"4,76% des Kaufpreises inkl. MwSt.", 190 € ,1950,, Zentralheizung , E ,"Naturnah, aber zugleich nur wenige Gehminuten vom historischen Altstadtkern von Bad Windsheim gelegen, findet man alle Einkaufsmöglichkeiten, Einrichtungen des täglichen Bedarfs und Kulturstetten in unmittelbarer Nähe. Zum Bahnhof Bad Windsheim mit der Anbindung nach Neustadt an der Aisch oder Rothenburg ob der Tauber sind es ebenfalls nur wenige Gehminuten. Die in der Region bekannte Franken Therme ist nur 1,5 km entfernt. 
","- 3 Zimmer mit Laminatboden
- Badezimmer mit Wanne, Waschbecken, WC und Fenster
- Küche mit Fliesenboden und EBK 
- Kunststofffenster mit Isolierverglasung
- Kellerabteil
- Aussenstellplatz (+ 5.000.-€)"
https://www.immobilienscout24.de/expose/119079634#/,Solide Kapitalanlage ... Vermietetes Apartment in der Südstadt ...,,"90459 Nürnberg, Gugelstraße",,['0911 777711'],[],['0911 777704'], 105.000 € ,, 1 , 33 m² ,[], Etagenwohnung ,0,0,,"4,64 % inkl. ges. MwSt. aus dem Kaufpreis",,1974,,,,"zentral und doch ruhig -
in der Südstadt -
in einer ruhigen Seitenstraße -
30 er Zone - nur Anliegerverkehr -
ein Domizil mit guter Rundumversorgung und dem Vorteil der kurzen Wege -
hier finden Sie einfach alles direkt vor Ihrer Haustüre ...
Fachgeschäfte, Discounter, Arztpraxen, Apotheken, Banken, Straßenbahn und U- Bahn etc.","zentral und doch ruhig -
in der Südstadt -
in einer ruhigen Seitenstraße -
30 er Zone - nur Anliegerverkehr -
ein Domizil mit guter Rundumversorgung und dem Vorteil der kurzen Wege -
hier finden Sie einfach alles direkt vor Ihrer Haustüre ...
Fachgeschäfte, Discounter, Arztpraxen, Apotheken, Banken, Straßenbahn und U- Bahn etc."
https://www.immobilienscout24.de/expose/115051911#/,Perfekt als Kapitalanlage oder Eigenheim!! 2 Wohnungen mit Balkon-Garten ca. 100m²," Spießstr. 35,","90441 Nürnberg, Werderau",,['0911 2529925'],['0171 2249051'],[], 330.000 € ,, 4 , 110 m² ,"['Balkon/ Terrasse', 'Garten/ -mitbenutzung', 'Keller', 'Vermietet']", Erdgeschosswohnung ,0,1, 2 ,"4,76%", 140 € ,1936, Renovierungsbedürftig , Elektro-Heizung , F ,"Werderau ist ein Stadtteil im Süden Nürnberg Zusammen mit der Marterlachsiedlung hat die Werderau mehr als 5000 Einwohner und gehört zum Nürnberger.
Schulen, Kindergärten, Einkaufsmöglichkeiten, Ärzte, Sportvereine und öffentliche Verkehrsmittel sind in unmittelbare Nähe.","Ausstattung: einfache Ausstattung

- 2 Wohnungen 
- Balkone
- Kunststofffenster
- voll unterkellert
- Kabelanschluss
- Gartenanteil ca.100²"
https://www.immobilienscout24.de/expose/119579333#/,Familienfreundliche 4 Zimmer 9 3 qm Wohnung mit BALKON zur parkähnlichen Grünanlage in ZABO,,"90480 Nürnberg, Gleißhammer",,['0176 83465164'],['0176 83465164'],['0911 54831615'], 449.000 € ,, 4 , 93 m² ,"['Balkon/ Terrasse', 'Garten/ -mitbenutzung', 'Gäste-WC', 'Einbauküche', 'Keller']", Etagenwohnung ,2,0, 3 ,"4,99% vom Kaufpreis", 200 € ,1971, Gepflegt , Zentralheizung ,,"In ZABO, nur wenige km östlich der Innenstadt, zählt zu den beliebtesten Lagen in Nürnberg.

Eine gute öffentliche Anbindung, Bus-, S-Bahn- und Straßenbahnhaltestelle sind nur einige Gehminuten entfernt, gehört ebenso zu den Vorteilen der Lage wie die Nähe zu Kindergärten, Grundschule, weiterführenden Schulen und Einkaufsmöglichkeiten.

Die Wohnanlage befindet sich auf einem parkähnlich angelegten Grundstück.
","- gesuchte Wohnlage in ZABO

- auf einem parkähnlich angelegten Grundstück

- gepflegte Komfortwohnanlage

- GRÜNANLAGE steht den Bewohnern zur Nutzung frei

- lichtdurchflutetes Wohnen auf 93 qm

- EINBAUKÜCHE inklusive

- Wannenbad mit Duschmöglichkeit

- separates Gäste WC

- perfekte Raumverteilung

- Kabel TV inklusive

- Hausmeister Service inklusive

- Hausreinigung inklusive

- Fahrradraum

- Wäschetrockenraum

- ordentlicher Lagerkeller

- B E S I C H T I G U N G E N :

Wir handeln im Alleinauftrag !

Als Erstkontakt sind NUR ONLINE Anfragen erwünscht.

Unser Büro vereinbart vorher telefonisch KEINE Besichtigungstermine !

Besichtigungstermine sind nur nach Eingang eines vollständig ausgefüllten Kontaktformulars möglich.

##################################################

ImmoUnion24 GmbH

Verwalten – Vermieten - Verkaufen

Wir bieten auch professionelle Verwaltungsleistungen für kleine Objekte mit bis zu 20 Einheiten zum Festpreis von 23,80 € pro Einheit.

 
"
https://www.immobilienscout24.de/expose/120254968#/,Kapitalanlage - vermietete 3 Zimmer Dachgeschosswohnung,,"90439 Nürnberg, St. Leonhard",,['0931 40479660'],[],['0931 40466660'], 289.000 € ,, 3 ," 71,56 m² ","['Online-Besichtigung möglich', 'Gäste-WC']", Dachgeschoss ,0,0,,"Unsere Nachweis- und Vermittlungsprovision beträgt 3,570 % inkl. MwSt. vom Gesamtkaufpreis."," 299,04 € ",1909, Gepflegt , Etagenheizung ,,"Die Eigentumswohnung befindet sich in Nürnberg, im Stadtteil St Leonhard.","- Bodenbeläge in Bad, WC, Flur und Küche: Fliesen
- Bodenbeläge im Wohnzimmer: Laminat
- Bodenbeläge in Schlaf- und Kinderzimmer: Teppich

- Badezimmer und Gäste-WC verfügen über Fenster
- Ein separater Kellerraum gehört zu der Wohnung
- Es ist kein eigener KFZ-Stellplatz vorhanden
- Es ist kein Aufzug vorhanden

Die Wohnung ist ungekündigt vermietet"
https://www.immobilienscout24.de/expose/122115563#/,"REDUZIERTE MAKLERGEBÜHR! Helle 3-Zi-Whg in familienfreundlicher, verkehrsberuhigter Lage!",,"91074 Herzogenaurach, Erlangen-Höchstadt (Kreis)",,['09127 8938'],[],[], 199.000 € ,, 3 , 68 m² ,"['Garten/ -mitbenutzung', 'Einbauküche', 'Keller']", Etagenwohnung ,1,3, 2 ,"4,06% des Kaufpreises inkl. MwSt.", 219 € ,1960, Gepflegt , Etagenheizung ,,"Das Objekt befindet sich im wunderschönen Herzogenaurach in verkehrsberuhigter Wohnlage. 

In wenigen Minuten erreichen zu Fuß die historische Altstadt mit den unterschiedlichsten Geschäften und Dienstleistungsunternehmen. Eine Bushaltestelle befindet sich nur ein paar Meter von der Wohnung. Nur ein paar Minuten entfernt, befindet sich eine Schule, sowie ein Kindergarten. In ca. 3 Minuten erreichen Sie die Autobahn.  

In Herzogenaurach befindet sich eine Grund-, Mittel- und Realschule, sowie ein Gymnasium und Privatschulen.  

Die Stadt Herzogenaurach bietet zahlreiche Angebote und Veranstaltungen zur Freizeitgestaltung für Personen jeden Alters.","Die Wohnung ist wie folgt ausgestattet:

Isolierglasfenster, Rahmen aus Kunststoff
Rollladen vor den Fenstern
Ansprechende Laminatböden im Wohn-, Schlaf- und Kinderzimmer
Fliesenboden im toskanischen Stil in Flur, Küche, Bad und WC
Badezimmer raumhoch gefliest

Einbauküche mit Elektrogeräten

Badezimmer mit Fenster, Wanne und Waschtisch
Separates WC

Eigenes Kellerabteil mit Fenster

Beheizt wird die Immobilie mit einer Öl-Zentralheizung.

Selbstverständlich wird die gesamte Anlage von einem Hausmeisterservice gepflegt."
https://www.immobilienscout24.de/expose/120479009#/,"2 3 4. 9 0 0,- für NEU sanierte + SOFORT freie 3 Zimmer 5 5 qm Wohnung in SCHOPPERSHOF",,"90489 Nürnberg, Wöhrd",,['0176 83465164'],['0176 83465164'],['0911 54831615'], 234.900 € ,, 3 , 55 m² ,"['Garten/ -mitbenutzung', 'Einbauküche', 'Keller']", Etagenwohnung ,1,0, 2 ,"3,57% vom Kaufpreis", 80 € ,1955, Erstbezug , Etagenheizung , E ,"Nürnberg - Nordost im Stadtteil Schoppershof:

Vielfältige Einkaufsmöglichkeiten für den täglichen Bedarf wie Supermärkte und Einzelhandelsgeschäfte befinden sich nahegelegen sowie in der Umgebung der U-Bahn-Station ""Schoppershof"" (U 2/21).

Das Einkaufszentrum ""Mercado"" auf dem Gelände des früheren Eisstadions ist in ca. 10 Minuten zu Fuß zu erreichen.

In unmittelbarer Nachbarschaft befindet sich die Bismarck-Schule, ein städt. und weitere kirchliche Kindergärten liegen in der Umgebung.

Eine optimale Verkehrsanbindung ist durch die Autobahnausfahrt der A 3 ""Behringersdorf"" auf der B 14 über Erlenstegen gegeben und mit dem Auto in ca. 5 Minuten zu erreichen.

Eine sehr gute Anbindung an das öffentliche Verkehrsnetz ist vorhanden.

Es ist sowohl die Innenstadt sowie der Bahnhof gut und schnell erreichbar die U-Bahn-Haltestelle ist zu Fuß nur ca. 2-5 Minuten entfernt.
","- im beliebten Stadtteil SCHOPPERSHOF

- ERSTBEZUG nach SANIERUNG

- neue EINBAUKÜCHE ohne E-Geräte im Kaufpreis enthalten

- großzügiger und heller Wohnbereich

- viel Licht

- Küche mit Fenster

- NEUES Bad

- energiesparende Kunststoff Fenster

- NEUE Wohnungseingangstüre

- Hausreinigung inklusive

- ordentlicher Lagerkeller

- Fahrradparkplätze im Innenhof

- Fahrradraum

- S O F O R T - f r e i

- B E S I C H T I G U N G E N :

Als Erstkontakt sind NUR ONLINE Anfragen erwünscht.

Unser Büro vereinbart vorher telefonisch KEINE Besichtigungstermine !

Besichtigungstermine sind nur nach Eingang eines vollständig ausgefüllten Kontaktformulars möglich.

##################################################

ImmoUnion24 GmbH

Verwalten – Vermieten - Verkaufen

Wir bieten auch professionelle Verwaltungsleistungen für kleine Objekte mit bis zu 20 Einheiten zum Festpreis von 23,80 € pro Einheit.

 
"
https://www.immobilienscout24.de/expose/120019997#/,Sehr gepflegte Eigentumswohnung in ruhiger Lage," Hesselbergring 31,","90449 Nürnberg, Röthenbach West",,[],['0172 8132011'],[], 260.000 € ,, 3 , 70 m² ,"['Balkon/ Terrasse', 'Einbauküche', 'Keller']",,3,3, 2 ,"3,57%", 110 € ,1967, Gepflegt , Fernwärme , C ,"Es handelt sich um eine sehr kinderfreundliche Lage mit guten Einkaufsmöglichkeiten im nahen Umfeld.
In 5 - 10 Minuten erreichen Sie zu Fuß den Neukirch- bzw. Faberpark.
Mit dem Auto sind Sie in 10 Minuten am Hauptbahnhof oder in der Nürnberger Innenstadt","Die Wohnung verfügt über einen großen Balkon von welchem sie in absoluter Ruhe einen tollen, grünen Ausblick genießen können.
Die absolute hochwertige Einbauküche ist quasi neu und wertet die Wohnung zusätzlich auf. 
Alle Räume sind mit moderndem Laminatboden ausgestattet und das Bad wurde umfassend und zeitgemäß modernisiert."
